id,Season,Team,League,GP,GAA,SV%
43533,201011,Finland U18 (all),International-Jr,10,3.52,.893
43533,201112,JYP U20,Jr. A SM-liiga,5,3.14,.923
43533,201112,JYP-Akatemia,Mestis,11,3.81,.887
43533,201112,Finland U20 (all),International-Jr,1,10.45,.758
43533,201213,JYP U20,Jr. A SM-liiga,3,5.32,.838
43533,201213,JYP-Akatemia,Mestis,14,3.29,.902
43533,201213,Finland U20 (all),International-Jr,3,2.39,.891
43533,201314,Indiana Ice,USHL,8,3.19,.864
43533,201314,HIFK U20,Jr. A SM-liiga,8,2.39,.917
43533,201415,KalPa,Liiga,17,2.06,.911
43533,201415,Hokki,Mestis,8,1.82,.934
43533,201415,KeuPa HT,Mestis,1,7.00,.767
43533,201516,KalPa,Liiga,5,1.64,.916
43533,201516,HPK,Liiga,21,2.60,.913
43533,201617,KooKoo,Liiga,17,3.37,.888
43533,201617,SaPKo,Mestis,1,0.00,1.000
43533,201718,KooKoo,Liiga,23,2.94,.911
43533,201819,KooKoo,Liiga,13,3.38,.863
59785,200809,HC Karlovy Vary U18,Czech U18,32,2.66,.917
59785,200809,Czech Republic U16 (all),International-Jr,3,3.33,.881
59785,200910,HC Karlovy Vary U18,Czech U18,38,2.62,.906
59785,200910,HC Karlovy Vary U20,Czech U20,1,1.00,.967
59785,200910,Czech Republic U17,WHC-17,3,4.00,.872
59785,200910,Czech Republic U17 (all),International-Jr,8,3.28,.922
59785,201011,Victoriaville Tigres,QMJHL,36,3.54,.884
59785,201011,Czech Republic U18 (all),International-Jr,7,4.06,.866
59785,201112,Victoriaville Tigres,QMJHL,43,3.49,.885
59785,201213,Cape Breton Screaming Eagles,QMJHL,32,4.40,.873
59785,201314,Energie Karlovy Vary,MHL,45,2.11,.911
59785,201516,HC Dukla Jihlava,Czech2,29,2.16,.937
59785,201617,HC Energie Karlovy Vary,Czech,26,3.01,.899
59785,201718,HC Sparta Praha,Czech,19,2.82,.899
59785,201718,HC Slavia Praha,Czech2,3,2.03,.933
59785,201819,HC Sparta Praha,Czech,4,3.44,.865
59785,201819,HC Slavia Praha,Czech2,17,2.68,.908
59785,201819,HC Dukla Jihlava,Czech2,4,3.44,.874
45580,,Dixie Beehives,OJHL,1,3.05,.923
45580,200910,Owen Sound Attack,OHL,22,4.38,.889
45580,201011,Owen Sound Attack,OHL,46,3.05,.899
45580,201112,Owen Sound Attack,OHL,39,2.99,.906
45580,201112,Peoria Rivermen,AHL,1,3.02,.921
45580,201213,Owen Sound Attack,OHL,50,2.17,.932
45580,201213,Canada U20,WJC-20,2,6.82,.871
45580,201314,Chicago Wolves,AHL,1,2.78,.912
45580,201314,Kalamazoo Wings,ECHL,40,2.35,.922
45580,201415,Chicago Wolves,AHL,45,2.35,.916
45580,201516,St. Louis Blues,NHL,1,4.69,.750
45580,201516,Chicago Wolves,AHL,41,2.85,.907
45580,201617,Chicago Wolves,AHL,32,2.71,.911
45580,201617,Providence Bruins,AHL,28,2.05,.926
45580,201819,St. Louis Blues,NHL,32,1.89,.927
45580,201819,San Antonio Rampage,AHL,16,2.08,.927
48124,200910,Manglerud U17,Norway U17,1,1.00,.964
48124,200910,Manglerud 2,Norway2,17,3.48,.895
48124,200910,Manglerud,Norway,3,3.65,.862
48124,201011,Manglerud U19,Norway U19,3,2.33,.937
48124,201011,Manglerud 2,Norway2,2,3.00,.908
48124,201011,Manglerud,Norway,27,4.17,.884
48124,201011,Norway U18,WJC-18,6,3.90,.931
48124,201011,Norway U20,WJC-20,3,3.57,.913
48124,201112,Manglerud,Norway,17,3.86,.901
48124,201213,Vålerenga,Norway,42,2.45,.915
48124,201213,Norway U20,WJC-20 D1A,5,1.38,.951
48124,201314,Vålerenga,Norway,45,2.00,.924
48124,201314,Norway,WC,3,2.05,.948
48124,201314,Norway (all),International,4,2.29,.917
48124,201415,Vålerenga,Norway,41,2.81,.892
48124,201415,Norway (all),International,3,1.00,.963
48124,201516,Vålerenga,Norway,43,2.16,.924
48124,201516,Norway,WC,2,2.00,.923
48124,201516,Norway (all),International,3,2.00,.926
48124,201617,Vålerenga,Norway,43,2.33,.913
48124,201617,Norway,WC,1,0.00,1.000
48124,201617,Norway (all),International,5,1.80,.926
48124,201718,Vålerenga,Norway,41,2.71,.902
48124,201819,Vålerenga,Norway,43,2.14,.921
25670,200809,AIK U16,U16 SM,8,2.11,.912
25670,200809,AIK J18,J18 Elit,5,2.52,.895
25670,200809,AIK J18,J18 Allsvenskan,3,2.02,.903
25670,200809,Sweden U16 (all),International-Jr,4,3.35,.890
25670,200910,AIK J18,J18 Elit,7,1.29,.947
25670,200910,AIK J18,J18 Allsvenskan,9,3.32,.887
25670,200910,AIK J20,SuperElit,17,2.94,.906
25670,200910,AIK,Allsvenskan,1,1.79,.941
25670,200910,Sweden U17 (all),International-Jr,2,3.01,.897
25670,201011,AIK J18,J18 Allsvenskan,1,3.00,.864
25670,201011,AIK J20,SuperElit,22,3.05,.891
25670,201011,AIK,SHL,1,6.34,.783
25670,201011,Lindlövens IF,Division 1,2,2.35,.925
25670,201011,Sweden U18,WJC-18,6,2.14,.911
25670,201011,Sweden U18 (all),International-Jr,12,2.29,.914
25670,201112,AIK J20,SuperElit,31,2.52,.923
25670,201112,AIK,SHL,2,1.50,.958
25670,201112,IK Oskarshamn,Allsvenskan,3,2.27,.905
25670,201112,Sweden U19 (all),International-Jr,2,3.10,.878
25670,201213,AIK J20,SuperElit,11,1.49,.946
25670,201213,AIK,SHL,14,3.10,.902
25670,201213,Sweden U20,WJC-20,4,1.60,.944
25670,201213,Sweden U20 (all),International-Jr,10,2.69,.912
25670,201314,AIK J20,SuperElit,10,1.98,.937
25670,201314,AIK,SHL,2,4.39,.875
25670,201314,Södertälje SK,Allsvenskan,24,2.86,.895
25670,201415,Chicago Wolves,AHL,1,0.00,1.000
25670,201415,Alaska Aces,ECHL,36,3.05,.895
25670,201516,Chicago Wolves,AHL,4,2.75,.901
25670,201516,Elmira Jackals,ECHL,13,2.92,.929
25670,201516,Bakersfield Condors,AHL,4,3.90,.872
25670,201516,Norfolk Admirals,ECHL,1,6.00,.769
25670,201617,IF Björklöven,Allsvenskan,11,3.91,.859
25670,201617,Huddinge IK,Division 1,8,2.09,.914
25670,201718,Hvidovre Fighters,Denmark,43,3.32,.901
25670,201819,HC Dukla Jihlava,Czech2,28,1.90,.926
69542,200910,Portage Terriers,MJHL,34,2.55,.911
69542,201011,Portage Terriers,MJHL,34,2.56,.918
69542,201112,Des Moines Buccaneers,USHL,33,3.43,.894
69542,201213,RPI (Rensselaer Polytech. Inst.),NCAA,23,1.62,.935
69542,201314,RPI (Rensselaer Polytech. Inst.),NCAA,2,3.50,.786
69542,201415,RPI (Rensselaer Polytech. Inst.),NCAA,33,2.97,.902
69542,201516,RPI (Rensselaer Polytech. Inst.),NCAA,30,2.30,.931
69542,201516,Buffalo Sabres,NHL,1,4.00,.867
69542,201617,Rochester Americans,AHL,3,5.75,.828
69542,201617,Elmira Jackals,ECHL,31,3.96,.877
69542,201718,Rochester Americans,AHL,1,3.00,.900
69542,201718,Cincinnati Cyclones,ECHL,28,3.04,.903
69542,201718,Lausitzer Füchse,DEL2,2,4.88,.852
129792,200809,The Loomis Chaffee School,USHS-Prep,1,0.00,1.000
129792,200910,The Loomis Chaffee School,USHS-Prep,22,5.11,.888
129792,201011,The Loomis Chaffee School,USHS-Prep,23,4.08,.919
129792,201112,Harvard Univ.,NCAA,24,3.19,.894
129792,201213,Cedar Rapids RoughRiders,USHL,17,3.09,.900
129792,201314,Harvard Univ.,NCAA,16,2.52,.924
129792,201415,Harvard Univ.,NCAA,37,2.28,.924
129792,201415,Iowa Wild,AHL,14,2.63,.910
129792,201415,Quad City Mallards,ECHL,24,2.42,.924
129792,201617,Iowa Wild,AHL,30,2.63,.919
129792,201617,Iowa Wild,AHL,25,3.13,.906
129792,201617,Rapid City Rush,ECHL,6,3.16,.896
129792,201819,EC Salzburg,EBEL,33,2.95,.890
45965,200607,Compuware Bantam Major AAA,T1EBHL,16,2.44,.894
45965,200910,Youngstown Phantoms,USHL,31,4.24,.868
45965,200910,U.S. National U17 Team,USDP,1,6.00,.870
45965,201011,Plymouth Whalers,OHL,21,3.08,.908
45965,201112,Plymouth Whalers,OHL,30,2.66,.923
45965,201213,Plymouth Whalers,OHL,46,2.86,.906
45965,201314,Kingston Frontenacs,OHL,51,3.59,.890
45965,201415,Univ. of Prince Edward Island,USports,10,3.56,.872
45965,201516,Univ. of Prince Edward Island,USports,16,2.77,.914
45965,201617,Univ. of Prince Edward Island,USports,27,3.09,.886
45965,201718,Univ. of Prince Edward Island,USports,20,3.91,.862
37133,,Edmonton Oil Kings,WHL,1,8.20,.773
37133,200910,Cowichan Valley Capitals,BCHL,21,3.78,.898
37133,200910,Edmonton Oil Kings,WHL,2,2.80,.944
37133,200910,Canada Pacific U17,WHC-17,2,2.00,.902
37133,201011,Edmonton Oil Kings,WHL,34,3.32,.887
37133,201112,Edmonton Oil Kings,WHL,61,2.47,.914
37133,201213,Edmonton Oil Kings,WHL,49,2.25,.917
37133,201314,Abbotsford Heat,AHL,2,5.72,.824
37133,201314,Alaska Aces,ECHL,3,0.00,1.000
37133,201314,Oklahoma City Barons,AHL,8,3.60,.888
37133,201314,Bakersfield Condors,ECHL,35,2.14,.923
37133,201415,Edmonton Oilers,NHL,1,2.01,.961
37133,201415,Oklahoma City Barons,AHL,53,2.56,.918
37133,201516,Edmonton Oilers,NHL,5,3.61,.873
37133,201516,Bakersfield Condors,AHL,31,2.66,.920
37133,201617,Edmonton Oilers,NHL,8,1.99,.928
37133,201617,Bakersfield Condors,AHL,21,2.67,.908
37133,201718,Edmonton Oilers,NHL,14,3.24,.883
37133,201718,Bakersfield Condors,AHL,29,2.68,.912
37133,201819,Winnipeg Jets,NHL,21,2.52,.925
18920,200708,Westside Warriors,BCHL,11,2.14,.930
18920,200708,Kootenay Ice,WHL,3,3.27,.910
18920,200708,Canada Pacific U17,WHC-17,4,3.80,.905
18920,200809,Kootenay Ice,WHL,37,2.94,.885
18920,200910,Kootenay Ice,WHL,26,3.09,.896
18920,201011,Kootenay Ice,WHL,55,2.79,.903
18920,201112,Kootenay Ice,WHL,57,2.50,.914
18920,201213,Rochester Americans,AHL,4,2.65,.919
18920,201213,Greenville Road Warriors,ECHL,27,2.93,.903
18920,201314,Buffalo Sabres,NHL,7,2.97,.906
18920,201314,Rochester Americans,AHL,32,2.34,.922
18920,201314,Rochester Americans,AHL,16,3.29,.883
18920,201314,Rochester Americans,AHL,28,2.91,.909
18920,201617,San Antonio Rampage,AHL,2,3.83,.792
18920,201617,Colorado Eagles,ECHL,12,3.48,.882
75058,200809,South St. Paul High,USHS-MN,23,2.23,.913
75058,200910,South St. Paul High,USHS-MN,23,3.33,.886
75058,201011,Green Bay Gamblers,USHL,24,2.20,.922
75058,201112,Green Bay Gamblers,USHL,9,2.27,.918
75058,201112,Tri-City Storm,USHL,34,2.91,.916
75058,201213,Univ. of Minnesota,NCAA,39,1.88,.921
75058,201314,Univ. of Minnesota,NCAA,38,1.97,.932
75058,201415,Univ. of Minnesota,NCAA,38,2.42,.912
75058,201415,Syracuse Crunch,AHL,2,3.18,.875
75058,201516,Syracuse Crunch,AHL,27,3.34,.891
75058,201516,Syracuse Crunch,AHL,34,2.87,.895
75058,201516,Springfield Thunderbirds,AHL,13,2.02,.932
75058,201718,Buffalo Sabres,NHL,1,0.00,1.000
75058,201718,Rochester Americans,AHL,29,2.79,.903
75058,201819,Rochester Americans,AHL,28,2.82,.896
34854,200708,Manglerud U19,Norway U19,8,1.71,.889
34854,200809,Stavanger Oilers 2,Norway2,17,2.34,.920
34854,200809,Norway U18,WJC-18,5,6.00,.894
34854,200910,Stavanger Oilers 2,Norway2,15,2.20,.918
34854,200910,Stavanger Oilers,Norway,10,3.13,.880
34854,200910,Norway U18,WJC-18 D1,5,3.04,.921
34854,200910,Norway U20,WJC-20 D1,4,1.47,.958
34854,201011,Blues U20,Jr. A SM-liiga,24,2.76,.907
34854,201011,Norway U20,WJC-20,4,6.17,.857
34854,201112,Blues U20,Jr. A SM-liiga,12,2.78,.890
34854,201112,Blues,Liiga,9,3.80,.871
34854,201112,Jokipojat,Mestis,5,1.98,.928
34854,201112,Norway U20,WJC-20 D1A,5,2.60,.911
34854,201112,Norway,WC,1,4.00,.913
34854,201112,Norway (all),International,4,3.00,.897
34854,201213,Blues U20,Jr. A SM-liiga,2,2.94,.872
34854,201213,Blues,Liiga,11,2.01,.927
34854,201213,Jokipojat,Mestis,12,2.78,.916
34854,201213,Norway,WC,2,6.12,.823
34854,201314,Blues,Liiga,16,2.59,.908
34854,201314,Norway,OG,1,4.50,.885
34854,201314,Norway (all),International,7,3.92,.835
34854,201415,Rögle BK,Allsvenskan,41,2.31,.919
34854,201415,Norway,WC,2,5.50,.833
34854,201415,Norway (all),International,7,3.13,.885
34854,201415,Rögle BK,SHL,24,2.98,.904
34854,201415,Norway,WC,2,5.21,.864
34854,201415,Norway (all),International,8,2.88,.919
34854,201617,Rögle BK,SHL,8,2.89,.895
34854,201617,HK Dukla Trencin,Slovakia,19,2.08,.938
34854,201617,Norway (all),International,1,1.00,.952
34854,201718,HC Dukla Jihlava,Czech,21,2.78,.904
34854,201819,IK Pantern,Allsvenskan,44,2.70,.920
34854,201819,Malmö Redhawks,SHL,3,0.85,.972
16434,200607,HIFK U16,Jr. C SM-sarja Q,7,3.94,.881
16434,200607,HIFK U16,Jr. C SM-sarja,6,3.67,.907
16434,200708,HIFK U18,Jr. B SM-sarja,17,2.49,.923
16434,200708,HIFK U20,Jr. A SM-liiga,1,10.71,.750
16434,200708,Finland U17 (all),International-Jr,2,3.03,.930
16434,200809,HIFK U18,Jr. B SM-sarja,13,1.54,.943
16434,200809,HIFK U20,Jr. A SM-liiga,18,3.97,.885
16434,200809,Finland U18 (all),International-Jr,1,9.09,.700
16434,200910,HIFK U20,Jr. A SM-liiga,20,2.89,.911
16434,200910,Suomi U20,Mestis,1,3.01,.897
16434,200910,Finland U19 (all),International-Jr,2,1.50,.910
16434,201011,Jokerit U20,Jr. A SM-liiga,37,2.14,.931
16434,201011,Finland U20 (all),International-Jr,2,3.50,.870
16434,201112,Jokerit U20,Jr. A SM-liiga,1,0.93,.965
16434,201112,Jokerit,Liiga,18,2.65,.898
16434,201112,Kiekko-Vantaa,Mestis,16,2.82,.921
16434,201213,Jokerit,Liiga,13,2.29,.912
16434,201213,Kiekko-Vantaa,Mestis,16,2.47,.915
16434,201314,HPK,Liiga,19,3.12,.894
16434,201314,Sport,Mestis,5,2.52,.925
16434,201314,Oklahoma City Barons,AHL,1,1.85,.950
16434,201415,Oklahoma City Barons,AHL,3,4.22,.904
16434,201415,Bakersfield Condors,ECHL,33,3.28,.876
16434,201516,Leksands IF,Allsvenskan,35,2.75,.913
16434,201617,SaiPa,Liiga,28,2.79,.916
16434,201617,Hokki,Mestis,3,2.00,.917
16434,201718,SaiPa,Liiga,51,2.26,.922
16434,201819,SaiPa,Liiga,48,2.46,.905
15830,200708,AIK Härnösand J20,Division 2,9,-,.862
15830,200708,AIK Härnösand,Division 1,1,6.00,.714
15830,200809,MODO Hockey J18,J18 Elit,5,3.67,.849
15830,200809,MODO Hockey J18,J18 Allsvenskan,7,3.02,.897
15830,200910,MODO Hockey J18,J18 Elit,2,3.50,.883
15830,200910,MODO Hockey J18,J18 Allsvenskan,7,2.73,.916
15830,200910,MODO Hockey J20,SuperElit,21,3.70,.874
15830,201011,MODO Hockey J20,SuperElit,33,2.90,.907
15830,201011,AIK Härnösand,Division 1,1,5.08,.857
15830,201112,MODO Hockey J20,SuperElit,14,2.13,.923
15830,201112,MODO Hockey,SHL,15,3.05,.901
15830,201112,Sweden U20,WJC-20,2,0.99,.933
15830,201112,Sweden U20 (all),International-Jr,5,0.98,.949
15830,201112,Sweden (all),International,2,0.00,1.000
15830,201213,Södertälje SK,Allsvenskan,33,2.04,.933
15830,201314,MODO Hockey,SHL,22,2.44,.920
15830,201314,Springfield Falcons,AHL,4,1.13,.957
15830,201415,Columbus Blue Jackets,NHL,5,4.69,.866
15830,201415,Springfield Falcons,AHL,30,2.01,.927
15830,201516,Columbus Blue Jackets,NHL,4,3.03,.907
15830,201516,Lake Erie Monsters,AHL,41,2.40,.914
15830,201617,Columbus Blue Jackets,NHL,1,4.10,.852
15830,201617,Cleveland Monsters,AHL,51,2.28,.926
15830,201718,Chicago Blackhawks,NHL,35,2.97,.908
15830,201819,Rockford IceHogs,AHL,32,2.64,.919
91267,200607,Chicago Mission Bantam Minor AAA,T1EMBHL,15,1.20,.915
91267,200708,Chicago Mission Bantam Major AAA,T1EBHL,15,1.66,.898
91267,200809,Team Illinois U16,T1EHL U16,18,3.05,.879
91267,200910,Chicago Mission U18,T1EHL U18,27,1.98,.907
91267,201011,Guelph Storm,OHL,19,3.64,.890
91267,201112,Guelph Storm,OHL,59,3.11,.907
91267,201213,Guelph Storm,OHL,60,2.65,.917
91267,201213,Toronto Marlies,AHL,3,2.53,.895
91267,201314,Toronto Marlies,AHL,21,2.63,.915
91267,201314,Orlando Solar Bears,ECHL,10,2.82,.916
91267,201415,Toronto Marlies,AHL,2,1.00,.966
91267,201415,Orlando Solar Bears,ECHL,36,2.34,.936
91267,201516,Toronto Maple Leafs,NHL,17,3.02,.893
91267,201516,Toronto Marlies,AHL,21,2.33,.928
91267,201516,Orlando Solar Bears,ECHL,1,1.00,.962
91267,201516,Toronto Marlies,AHL,31,2.16,.922
91267,201516,Toronto Marlies,AHL,43,1.79,.936
91267,201819,Toronto Maple Leafs,NHL,20,3.15,.902
20050,200708,Huddinge IK U16,U16 SM,2,5.00,.861
20050,200809,Södertälje SK J18,J18 Elit,10,2.51,.902
20050,200809,Södertälje SK J18,J18 Allsvenskan,13,3.56,.899
20050,200809,Södertälje SK J20,SuperElit,1,3.00,.927
20050,200809,Sweden U17 (all),International-Jr,1,1.01,.941
20050,200910,Södertälje SK J18,J18 Elit,12,2.58,.904
20050,200910,Södertälje SK J20,SuperElit,20,3.74,.892
20050,201011,Södertälje SK J20,SuperElit,26,2.62,.930
20050,201011,Sweden U19 (all),International-Jr,2,0.50,.974
20050,201112,Sudbury Wolves,OHL,37,3.16,.910
20050,201112,Sweden U20 (all),International-Jr,2,2.50,.925
20050,201213,Tri-City Storm,USHL,33,3.00,.909
20050,201314,Djurgårdens IF J20,SuperElit,2,4.07,.864
20050,201314,Djurgårdens IF,Allsvenskan,16,2.30,.908
20050,201415,IF Björklöven,Allsvenskan,17,2.83,.903
20050,201516,Timrå IK,Allsvenskan,39,2.04,.924
20050,201617,Timrå IK,Allsvenskan,41,1.93,.921
20050,201718,Frölunda HC,SHL,24,2.22,.914
20050,201819,Frölunda HC,SHL,28,2.12,.918
70424,,Russia U18,WJC-18,5,2.65,.897
70424,,Tolpar Ufa,MHL,14,1.81,.937
70424,,Russia U18,WJC-18,6,2.62,.936
70424,201112,Tolpar Ufa,MHL,27,2.23,.931
70424,201112,Russia U18,WJC-18,5,2.20,.922
70424,201112,Russia U20,WJC-20,5,2.01,.953
70424,201213,Salavat Yulaev Ufa,KHL,8,2.22,.924
70424,201213,Tolpar Ufa,MHL,27,1.93,.930
70424,201213,Russia U20,WJC-20,4,1.81,.950
70424,201314,Salavat Yulaev Ufa,KHL,28,2.21,.923
70424,201314,Russia U20,WJC-20,6,1.83,.933
70424,201314,Russia,WC,2,0.50,.985
70424,201314,Russia (all),International,5,1.33,.969
70424,201415,Tampa Bay Lightning,NHL,16,2.36,.918
70424,201415,Syracuse Crunch,AHL,25,2.45,.917
70424,201516,Tampa Bay Lightning,NHL,24,2.76,.910
70424,201516,Syracuse Crunch,AHL,12,1.94,.935
70424,201617,Tampa Bay Lightning,NHL,50,2.61,.917
70424,201617,Russia,WC,9,1.72,.936
70424,201718,Tampa Bay Lightning,NHL,65,2.62,.920
70424,201819,Tampa Bay Lightning,NHL,53,2.40,.925
70424,201819,Russia,WC,8,1.60,.946
59221,,Toronto Jr. Canadiens,CCHL,2,3.38,.882
59221,,Belleville Bulls,OHL,1,0.00,1.000
59221,201011,Belleville Bulls,OHL,32,3.16,.900
59221,201011,Canada U18,WJC-18,5,2.98,.913
59221,201112,Belleville Bulls,OHL,39,2.50,.923
59221,201213,Belleville Bulls,OHL,46,2.14,.934
59221,201213,Canada U20,WJC-20,6,2.76,.901
59221,201314,Providence Bruins,AHL,33,2.31,.920
59221,201415,Boston Bruins,NHL,1,5.76,.500
59221,201415,Providence Bruins,AHL,35,2.44,.921
59221,201415,Providence Bruins,AHL,27,2.46,.911
59221,201617,Boston Bruins,NHL,1,5.88,.813
59221,201617,Providence Bruins,AHL,32,2.41,.917
59221,201718,Vegas Golden Knights,NHL,22,2.68,.910
59221,201819,Vegas Golden Knights,NHL,21,2.93,.902
42373,200708,Shattuck St. Mary's Bantam T1,Bantam,33,1.98,.910
42373,200809,Shattuck St. Mary's Bantam T1,Bantam,32,1.43,.934
42373,200910,Shattuck St. Mary's U16,Midget,18,1.89,.914
42373,200910,Sweden U16 (all),International-Jr,3,4.33,.851
42373,201011,Brynäs IF J18,J18 Elit,10,1.10,.947
42373,201011,Brynäs IF J18,J18 Allsvenskan,7,2.73,.916
42373,201011,Brynäs IF J20,SuperElit,21,2.70,.911
42373,201011,Sweden U17 (all),International-Jr,1,3.69,.902
42373,201011,Sweden U18 (all),International-Jr,2,4.50,.862
42373,201112,Brynäs IF J18,J18 Elit,2,1.98,.913
42373,201112,Brynäs IF J20,SuperElit,28,2.78,.910
42373,201112,Sweden U18,WJC-18,5,1.98,.937
42373,201112,Sweden U18 (all),International-Jr,16,1.91,.936
42373,201213,Erie Otters,OHL,43,4.11,.888
42373,201213,Sweden U20 (all),International-Jr,2,1.35,.933
42373,201314,Erie Otters,OHL,42,2.39,.909
42373,201314,Sweden U20,WJC-20,6,1.79,.929
42373,201314,Sweden U20 (all),International-Jr,9,1.95,.926
42373,201314,Springfield Falcons,AHL,21,3.57,.880
42373,201314,Kalamazoo Wings,ECHL,11,3.74,.889
42373,201516,Rögle BK,SHL,36,2.68,.911
42373,201617,Rögle BK,SHL,24,3.00,.903
42373,201718,Vegas Golden Knights,NHL,4,1.78,.946
42373,201718,Chicago Wolves,AHL,20,2.44,.918
42373,201819,Chicago Wolves,AHL,40,2.46,.913
131368,200708,New Jersey Jr. Titans Bantam Min,AYMBHL,29,3.72,.886
131368,200809,New Jersey Jr. Titans Bantam Maj,AYBHL,28,3.23,.910
131368,200910,New Jersey Devils Youth 16U,AYHL 16U,19,2.36,.926
131368,201011,New Jersey Hitmen,EmJHL,37,3.19,.902
131368,201112,Corpus Christi Ice Rays,NAHL,50,2.84,.920
131368,201213,Univ. of Nebraska-Omaha,NCAA,8,2.56,.898
131368,201213,London Knights,OHL,20,2.29,.920
131368,201314,London Knights,OHL,35,2.52,.926
131368,201314,USA U20,WJC-20,1,0.00,1.000
131368,201314,Lehigh Valley Phantoms,AHL,31,3.28,.905
131368,201314,Lehigh Valley Phantoms,AHL,47,2.60,.916
131368,201617,Philadelphia Flyers,NHL,7,2.07,.928
131368,201617,Lehigh Valley Phantoms,AHL,29,2.92,.911
131368,201718,Lehigh Valley Phantoms,AHL,1,6.08,.829
131368,201718,Reading Royals,ECHL,3,3.02,.902
131368,201819,Philadelphia Flyers,NHL,12,3.33,.902
131368,201819,Lehigh Valley Phantoms,AHL,5,3.58,.901
131368,201819,Edmonton Oilers,NHL,6,3.77,.897
44198,200809,Karhu-Kissat U16,Jr. C I-divisioona,2,7.21,.843
44198,200910,Jokerit U16,Jr. C SM-sarja Q,4,0.50,.970
44198,200910,Jokerit U16,Jr. C SM-sarja,18,2.29,.930
44198,200910,Finland U16 (all),International-Jr,3,1.39,.956
44198,201011,Jokerit U18,Jr. B SM-sarja Q,5,2.97,.909
44198,201011,Jokerit U18,Jr. B SM-sarja,15,2.55,.924
44198,201011,Finland U17 (all),International-Jr,7,1.97,.921
44198,201112,Jokerit U20,Jr. A SM-liiga,38,2.04,.920
44198,201112,Finland U18,WJC-18,6,3.02,.902
44198,201112,Finland U18 (all),International-Jr,7,2.39,.923
44198,201213,Jokerit U20,Jr. A SM-liiga,13,2.67,.914
44198,201213,Jokerit,Liiga,1,0.00,1.000
44198,201213,Kiekko-Vantaa,Mestis,18,2.71,.900
44198,201213,Finland U19 (all),International-Jr,2,5.52,.750
44198,201213,Finland U20,WJC-20,5,3.36,.858
44198,201213,Finland U20 (all),International-Jr,5,1.24,.944
44198,201314,Jokerit U20,Jr. A SM-liiga,1,0.97,.972
44198,201314,Jokerit,Liiga,1,5.32,.813
44198,201314,Kiekko-Vantaa,Mestis,4,3.31,.895
44198,201314,Ilves U20,Jr. A SM-liiga,2,2.50,.906
44198,201314,Ilves,Liiga,8,1.42,.957
44198,201314,LeKi,Mestis,2,6.13,.851
44198,201314,Finland U20 (all),International-Jr,2,3.56,.877
44198,201415,Ilves,Liiga,38,2.34,.919
44198,201415,Springfield Falcons,AHL,3,3.20,.878
44198,201516,Columbus Blue Jackets,NHL,31,2.60,.920
44198,201516,Lake Erie Monsters,AHL,18,2.36,.913
44198,201617,Columbus Blue Jackets,NHL,14,2.88,.905
44198,201617,Cleveland Monsters,AHL,16,2.69,.907
